persona,script,modifier,query
pt_crypto_curious,crypto_withdrawal_pending,confused_by_app_updates,"Fiz um withdrawal de crypto da Revolut para uma wallet externa e ainda está pending, mas a appp agora tá diferente do guia que encontrei e não consigo ver onde confirmo a network/address. Podem verificar se foi usada a rede certa, se há fees/limits ou algum security check extra, e o que devo fazer se continuar pending ou falhar?"
pt_crypto_curious,crypto_withdrawal_pending,angry_after_waiting,"Já esperei bué e a crypto withdrawal continua pending no Revolut appp, mas a wallet de destino ainda nao recebeu nada. Podes verificar já se a network, o address, limits/fees e se falta alguma security check ou info do dono da wallet, e dizer-me o que faço se isto falhar ou ficar preso?"
pt_crypto_curious,trading_order_pending,empty,"Hey, I placed a stock buy order in Revolut Trading but it’s still pending and the shares arent showing in my portfolio. Can you explain if this is because of market hours / order type / available cash / fractional shares / trading halt or sell-only restriction, and when it should actually execute or get cancelled?"
pt_crypto_curious,trading_order_pending,poor_internet_connection,"Hey, I placed a stock buy order in Revolut Trading but it’s still pending and the shares are not showing in my portfolio. My internet is kinda unstable and the app keeps failing screens/uploads lol — can you explain if this is due to market hours, order type, fractional shares, available cash, or maybe a trading halt/sell-only restriction?"
pt_crypto_curious,trading_order_pending,anxious_security_fear,"Hey, I placed a stock buy order in Revolut Trading but it’s still pending and the shares don’t show in my portfolio. Is this normal because of market hours, extended-hours limits, available cash or even a trading halt/sell-only restriction? I’m kinda anxious rn, can you pls reassure me my money/data is safe and explain why the order may still be waiting or get cancelled?"
pt_crypto_curious,trading_order_pending,confused_by_app_updates,"Hey, I placed a stock buy order in Revolut Trading but it’s still pending and the shares don’t show in my portfolio. The app UI looks different from the help article I found, so I can’t even find where to check if it’s waiting for market hours, order type, extended hours limits, available cash or if it got cancelled/restricted — can you help me figure out what’s going on?"
pt_crypto_curious,trading_order_pending,angry_after_waiting,"Why is my stock buy order still pending in Revolut Trading and the shares still not showing in my portfolio? I’ve waited long enough — need a clear answer now, is it market hours / extended-hours / cash / fractional share / trading halt issue, or did the order get stuck or cancelled?"
ua_crossborder_worker,identity_passport_upload,empty,"Добрый день, у меня временно ограничен аккаунт после проверки, в приложении просят паспорт, но я не могу найти где именно его загрузить. Подскажите, пожалуйста, как открыть этот запрос в app, сделать норм фото паспорта и отправить его securely, потому что карта уже не работает и мне нужно вернуть доступ, дякую."
ua_crossborder_worker,identity_passport_upload,poor_internet_connection,"Мій акаунт тимчасово обмежили, карта вже не працює, і app просить passport/ID, але я не можу знайти де саме завантажити документ — screens постійно злітають через поганий інтернет. Підкажіть, будь ласка, як відкрити цей in-app request і безпечно відправити фото паспорта, щоб ви могли швидше review і відновити доступ, дякую."
ua_crossborder_worker,identity_passport_upload,anxious_security_fear,"Мій акаунт тимчасово обмежили через перевірку, і в app просять паспорт, але я не можу знайти де саме завантажити документ. Card already не працює, я дуже хвилююсь за money і personal data — будь ласка, підкажіть як відкрити in-app request, правильно сфотографувати паспорт і куди безпечно відправити, дякую."
ua_crossborder_worker,identity_passport_upload,confused_by_app_updates,"Привіт, мій Revolut акаунт тимчасово обмежили і в app пише, що треба завантажити passport/ID, але інтерфейс зараз інший і я не можу знайти де саме відкрити цей request. Підкажіть, будь ласка, куди зайти на Android, як безпечно upload clear фото паспорта, і чи повернуть доступ після review?"
ua_crossborder_worker,identity_passport_upload,angry_after_waiting,"Why my Revolut account is limited and my card stopped working? The app says to upload my passport, but I can’t find where exactly to do it on Android — please tell me how to open the request, submit the document securely, and when my access will be restored, because I’ve already waited too long."
ua_crossborder_worker,proof_of_address_rejected,empty,"Hi, I tried to verify my address in Revolut but my proof of address got rejected, I uploaded an online bill screenshot and don’t understand why. Can you please tell me which documents are acceptable and check if my name and address need to match exactly and if the document must be recent/readable before I resubmit it?"
ua_crossborder_worker,proof_of_address_rejected,poor_internet_connection,"Привіт, я намагалася пройти verification adress в Revolut, але proof of address відхилили — я завантажила screenshot online bill, і не розумію чому. Підкажіть, будь ласка, які документи підійдуть, чи мають name і address точно збігатися з профілем, і як правильно resubmit через verification flow, бо в мене ще й інтернет нестабільний і upload sometimes fails."
ua_crossborder_worker,proof_of_address_rejected,anxious_security_fear,"My proof of address was rejected after I uploaded a screenshot of an online bill, and I’m really worried my data or account is at risk. Can you please tell me what documents are acceptable, how to make sure my name and address match my Revolut profile, and how I can resubmit it properly?"
ua_crossborder_worker,proof_of_address_rejected,confused_by_app_updates,"Я пыталась пройти verification address, но screenshot онлайн-счёта rejected, и я не понимаю почему. Подскажите, пожалуйста, какие документы accepted, где в app сейчас найти reupload/verification flow, потому что интерфейс у меня выглядит иначе, и как проверить, что name и adress совпадают с профилем?"
ua_crossborder_worker,proof_of_address_rejected,angry_after_waiting,"Мій proof of adress знову rejected, хоча я завантажила скрін онлайн-рахунку, і я вже дуже довго чекаю — скажіть чітко, який документ ви реально приймете і що саме не збігається з моїм профілем. Мені треба одразу перезавантажити нормальний документ через verification flow, бо це вже не ок."
ua_crossborder_worker,source_of_funds_review,empty,"Мені прийшов запит на docs по source of funds після кількох великих perevodiv, і я дуже хвилююсь, щоб account не закрили. Підкажіть, будь ласка, які саме документи ви можете попросити — salary slips, tax docs, bank statements, sale contract чи інші — і що вони мають чітко підтверджувати по цим transactions?"
ua_crossborder_worker,source_of_funds_review,poor_internet_connection,"Мені Revolut запросив документи по source of funds після кількох великих transfer, а я не розумію, що саме їм треба і чи не закриють account. Підкажіть, будь ласка, які доки можуть підійти — salary slips, tax docs, bank statements, sale contract або інший proof — і щоб вони clearly підтверджували ці transactions, бо upload на Android постійно зривається."
